HTTrack3.49-2 launched on Sun, 31 Dec 2023 18:15:05 at http://localhost/blogs/iLatish/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w http://localhost/blogs/iLatish/ -O "/home/latish/websites/httrack/latish-sherigar.com" -n -%P -N0 -s2 -p7 -D -a -K0 -c4 -%k -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

18:27:19	Warning: 	HTML file (813 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/do-you-really-need-to-drinksmoke/feed/
18:27:20	Warning: 	HTML file (31586 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/giveindiaorg/
18:27:21	Warning: 	HTML file (763 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/working-overtime/feed/
18:27:21	Warning: 	HTML file (792 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/sms-voting-and-elections/feed/
18:27:22	Warning: 	HTML file (31202 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/my-new-website/
18:27:23	Warning: 	HTML file (827 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/enviornmental-friendly-ganesha-idols/feed/
18:27:23	Warning: 	HTML file (815 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/celebarting-daysdo-we-need-to/feed/
18:27:24	Warning: 	HTML file (809 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/voting-for-wonders-of-the-world/feed/
18:27:26	Warning: 	HTML file (780 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/world-peaceby-calvin/feed/
18:27:26	Warning: 	HTML file (750 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/my-linux-blog/feed/
18:27:26	Warning: 	HTML file (769 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/this-blogs-alive/feed/
18:27:27	Warning: 	HTML file (783 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/goodbye-orkut-world/feed/
18:27:27	Warning: 	HTML file (748 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/apple-iphone/feed/
18:27:27	Warning: 	HTML file (755 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/welcome-2007/feed/
18:27:28	Warning: 	HTML file (31968 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/where-have-the-indians-gone/
18:27:28	Warning: 	HTML file (749 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/hello-world-2/feed/
18:28:03	Warning: 	HTML file (31769 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/processes-and-my-office-canteen/
18:28:07	Warning: 	HTML file (31312 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/thought-for-religious-fanatics/
18:28:11	Warning: 	HTML file (31469 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/do-you-really-need-to-drinksmoke/
18:28:31	Warning: 	HTML file (31529 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/celebarting-daysdo-we-need-to/
18:28:35	Warning: 	HTML file (31145 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/voting-for-wonders-of-the-world/
18:28:39	Warning: 	HTML file (30497 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/my-linux-blog/
18:28:43	Warning: 	HTML file (30516 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/welcome-2007/
18:28:47	Warning: 	HTML file (841 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/?p=153
18:28:48	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=153
18:28:48	Warning: 	File has moved from localhost/blogs/iLatish/?p=153 to http://localhost/blogs/iLatish/why-i-dont-always-like-a-facebook-like/
18:28:48	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fblogs%2FiLatish%2Fwhy-i-dont-always-like-a-facebook-like%2F&format=xml
18:28:49	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/150
18:28:50	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/146
18:28:51	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/136
18:28:52	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/131
18:28:53	Warning: 	HTML file (45149 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/author/latish/page/2/
18:28:55	Warning: 	HTML file (827 bytes) retransferred due to lack of cache: localhost/blogs/iLatish/?p=125
18:28:56	Warning: 	Moved Permanently for localhost/blogs/iLatish/?p=125
18:28:56	Warning: 	File has moved from localhost/blogs/iLatish/?p=125 to http://localhost/blogs/iLatish/if-some-companies-sold-bhelpuri/
18:28:56	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/115
18:28:57	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/109
18:28:58	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/103
18:28:59	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/97
18:29:00	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/93
18:29:01	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/86
18:29:02	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/79
18:29:03	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/75
18:29:04	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/72
18:29:05	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/69
18:29:06	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/67
18:29:07	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/63
18:29:08	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/59
18:29:09	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/51
18:29:10	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/47
18:29:11	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/46
18:29:12	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/45
18:29:13	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/44
18:29:14	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/42
18:29:15	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/41
18:29:16	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/40
18:29:17	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/39
18:29:18	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/38
18:29:19	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/37
18:29:20	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/36
18:29:21	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/34
18:29:22	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/33
18:29:23	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/31
18:29:24	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/29
18:29:25	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/28
18:29:26	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/27
18:29:27	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/26
18:29:28	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/25
18:29:29	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/24
18:29:30	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/23
18:29:31	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/21
18:29:32	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/20
18:29:33	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/19
18:29:34	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/18
18:29:35	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/17
18:29:36	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/16
18:29:37	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/14
18:29:38	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/13
18:29:39	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/12
18:29:40	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/11
18:29:41	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/9
18:29:42	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/8
18:29:43	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/7
18:29:44	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): localhost/blogs/iLatish/wp-json/wp/v2/posts/6

HTTrack Website Copier/3.49-2 mirror complete in 14 minutes 40 seconds : 581 links scanned, 698 files written (14143735 bytes overall) [13319644 bytes received at 15135 bytes/sec], 42529 bytes transferred using HTTP compression in 22 files, ratio 43%, 2.3 requests per connection
(3 errors, 301 warnings, 0 messages)
